Query Name	Rank	Scaled Rank	Set_name	TF	Intersect	Set length	FET p-value	FDR	Odds Ratio	Library	Overlapping_Genes
"gene_set_query"	"1164"	"0.7243"	"FOXM1"	"FOXM1"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1165"	"0.725"	"HMX2"	"HMX2"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1166"	"0.7256"	"ZNF695"	"ZNF695"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1167"	"0.7262"	"ZNF574"	"ZNF574"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1168"	"0.7268"	"ZNF467"	"ZNF467"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1169"	"0.7274"	"ZNF174"	"ZNF174"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1170"	"0.7281"	"ZNF91"	"ZNF91"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1171"	"0.7287"	"ZBED9"	"ZBED9"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1172"	"0.7293"	"PKNOX1"	"PKNOX1"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1173"	"0.7299"	"OLIG3"	"OLIG3"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1174"	"0.7306"	"ZSCAN10"	"ZSCAN10"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1175"	"0.7312"	"ZNF878"	"ZNF878"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1176"	"0.7318"	"ZGLP1"	"ZGLP1"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1177"	"0.7324"	"OVOL3"	"OVOL3"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1178"	"0.733"	"FOXP3"	"FOXP3"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1179"	"0.7337"	"ARNTL2"	"ARNTL2"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1180"	"0.7343"	"ZNF234"	"ZNF234"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1181"	"0.7349"	"GMEB1"	"GMEB1"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1182"	"0.7355"	"HMGA1"	"HMGA1"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1183"	"0.7362"	"CCDC17"	"CCDC17"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1184"	"0.7368"	"ZNF215"	"ZNF215"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1185"	"0.7374"	"ZNF440"	"ZNF440"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1186"	"0.738"	"MEF2B"	"MEF2B"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1187"	"0.7386"	"HIC2"	"HIC2"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1188"	"0.7393"	"MTERF3"	"MTERF3"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1189"	"0.7399"	"ZNF530"	"ZNF530"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1190"	"0.7405"	"HESX1"	"HESX1"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1191"	"0.7411"	"GFI1"	"GFI1"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1192"	"0.7418"	"ZNF132"	"ZNF132"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1193"	"0.7424"	"TCFL5"	"TCFL5"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1194"	"0.743"	"IRF7"	"IRF7"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1195"	"0.7436"	"HOXC12"	"HOXC12"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1196"	"0.7442"	"FOXN1"	"FOXN1"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1197"	"0.7449"	"ZNF18"	"ZNF18"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1198"	"0.7455"	"PRDM10"	"PRDM10"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1199"	"0.7461"	"ZFP82"	"ZFP82"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1200"	"0.7467"	"PITX2"	"PITX2"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1201"	"0.7474"	"ZNF717"	"ZNF717"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1202"	"0.748"	"KIN"	"KIN"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1203"	"0.7486"	"IRF2"	"IRF2"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1204"	"0.7492"	"ETV7"	"ETV7"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1205"	"0.7498"	"RFX7"	"RFX7"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1206"	"0.7505"	"DMRTB1"	"DMRTB1"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1207"	"0.7511"	"ZNF189"	"ZNF189"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1208"	"0.7517"	"NRF1"	"NRF1"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1209"	"0.7523"	"DMRTA2"	"DMRTA2"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1210"	"0.753"	"ZNF611"	"ZNF611"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1211"	"0.7536"	"ZBTB49"	"ZBTB49"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1212"	"0.7542"	"ZNF443"	"ZNF443"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1213"	"0.7548"	"TAL1"	"TAL1"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1214"	"0.7554"	"ETV5"	"ETV5"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1215"	"0.7561"	"ZNF865"	"ZNF865"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1216"	"0.7567"	"GRHL3"	"GRHL3"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1217"	"0.7573"	"OVOL1"	"OVOL1"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1218"	"0.7579"	"ZNF552"	"ZNF552"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1219"	"0.7586"	"ZNF232"	"ZNF232"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1220"	"0.7592"	"ZNF746"	"ZNF746"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1221"	"0.7598"	"L3MBTL4"	"L3MBTL4"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1222"	"0.7604"	"ZNF23"	"ZNF23"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1223"	"0.761"	"ZNF253"	"ZNF253"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1224"	"0.7617"	"ZNF296"	"ZNF296"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1225"	"0.7623"	"CEBPZ"	"CEBPZ"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1226"	"0.7629"	"ZSCAN16"	"ZSCAN16"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1227"	"0.7635"	"TPRX1"	"TPRX1"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1228"	"0.7642"	"RELB"	"RELB"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1229"	"0.7648"	"CSRNP1"	"CSRNP1"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1230"	"0.7654"	"ZNF577"	"ZNF577"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1231"	"0.766"	"LIN28B"	"LIN28B"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1232"	"0.7666"	"RAX2"	"RAX2"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1233"	"0.7673"	"ZNF221"	"ZNF221"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1234"	"0.7679"	"DMRT1"	"DMRT1"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1235"	"0.7685"	"THAP2"	"THAP2"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1236"	"0.7691"	"TIGD3"	"TIGD3"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1237"	"0.7698"	"MEF2C"	"MEF2C"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1238"	"0.7704"	"ZNF318"	"ZNF318"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1239"	"0.771"	"YBX3"	"YBX3"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1240"	"0.7716"	"PBX2"	"PBX2"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1241"	"0.7722"	"ZXDB"	"ZXDB"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1242"	"0.7729"	"ZNF276"	"ZNF276"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1243"	"0.7735"	"ZNF799"	"ZNF799"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1244"	"0.7741"	"THAP11"	"THAP11"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1245"	"0.7747"	"ZNF526"	"ZNF526"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1246"	"0.7754"	"ZNF696"	"ZNF696"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1247"	"0.776"	"ZNF654"	"ZNF654"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1248"	"0.7766"	"ZNF607"	"ZNF607"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1249"	"0.7772"	"ZNF628"	"ZNF628"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1250"	"0.7778"	"ZNF709"	"ZNF709"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1251"	"0.7785"	"FOXK2"	"FOXK2"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1252"	"0.7791"	"LTF"	"LTF"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1253"	"0.7797"	"REPIN1"	"REPIN1"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1254"	"0.7803"	"TFDP3"	"TFDP3"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1255"	"0.781"	"ZNF564"	"ZNF564"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1256"	"0.7816"	"GSC2"	"GSC2"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1257"	"0.7822"	"RXRA"	"RXRA"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1258"	"0.7828"	"NFATC3"	"NFATC3"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1259"	"0.7834"	"ZNF416"	"ZNF416"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1260"	"0.7841"	"ZNF749"	"ZNF749"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1261"	"0.7847"	"ZNF582"	"ZNF582"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1262"	"0.7853"	"ZNF641"	"ZNF641"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1263"	"0.7859"	"LHX3"	"LHX3"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1264"	"0.7866"	"NKX24"	"NKX24"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1265"	"0.7872"	"DBX1"	"DBX1"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1266"	"0.7878"	"ZNF3"	"ZNF3"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1267"	"0.7884"	"ZBTB45"	"ZBTB45"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1268"	"0.789"	"NFAT5"	"NFAT5"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1269"	"0.7897"	"ZNF843"	"ZNF843"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1270"	"0.7903"	"ZFHX2"	"ZFHX2"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1271"	"0.7909"	"ZNF625"	"ZNF625"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1272"	"0.7915"	"ZNF257"	"ZNF257"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1273"	"0.7922"	"MLX"	"MLX"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1274"	"0.7928"	"NR6A1"	"NR6A1"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1275"	"0.7934"	"GBX1"	"GBX1"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1276"	"0.794"	"ZNF561"	"ZNF561"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1277"	"0.7946"	"ZNF711"	"ZNF711"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1278"	"0.7953"	"ZNF780A"	"ZNF780A"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1279"	"0.7959"	"PLAGL1"	"PLAGL1"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1280"	"0.7965"	"FOXN4"	"FOXN4"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1281"	"0.7971"	"WIZ"	"WIZ"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1282"	"0.7978"	"PROP1"	"PROP1"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1283"	"0.7984"	"RHOXF2B"	"RHOXF2B"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1284"	"0.799"	"ZNF573"	"ZNF573"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1285"	"0.7996"	"ZNF207"	"ZNF207"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1286"	"0.8002"	"ZNF264"	"ZNF264"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1287"	"0.8009"	"ZNF579"	"ZNF579"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1288"	"0.8015"	"TP73"	"TP73"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1289"	"0.8021"	"ZNF546"	"ZNF546"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1290"	"0.8027"	"USF3"	"USF3"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1291"	"0.8034"	"ZNF146"	"ZNF146"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1292"	"0.804"	"ZNF177"	"ZNF177"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1293"	"0.8046"	"YBX2"	"YBX2"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1294"	"0.8052"	"GMEB2"	"GMEB2"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1295"	"0.8058"	"ZNF729"	"ZNF729"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1296"	"0.8065"	"ZNF701"	"ZNF701"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1297"	"0.8071"	"ZNF516"	"ZNF516"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1298"	"0.8077"	"TBX22"	"TBX22"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1299"	"0.8083"	"ZNF728"	"ZNF728"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1300"	"0.809"	"ZNF365"	"ZNF365"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1301"	"0.8096"	"FOXO6"	"FOXO6"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1302"	"0.8102"	"ZNF473"	"ZNF473"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1303"	"0.8108"	"MBD4"	"MBD4"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1304"	"0.8114"	"LEF1"	"LEF1"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1305"	"0.8121"	"ZKSCAN4"	"ZKSCAN4"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1306"	"0.8127"	"MTERF1"	"MTERF1"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1307"	"0.8133"	"ZFP3"	"ZFP3"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1308"	"0.8139"	"TBX10"	"TBX10"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1309"	"0.8146"	"ZNF557"	"ZNF557"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1310"	"0.8152"	"ZNF44"	"ZNF44"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1311"	"0.8158"	"DRAP1"	"DRAP1"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1312"	"0.8164"	"BAZ2A"	"BAZ2A"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1313"	"0.8171"	"FOXH1"	"FOXH1"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1314"	"0.8177"	"ZKSCAN7"	"ZKSCAN7"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1315"	"0.8183"	"ZNF320"	"ZNF320"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1316"	"0.8189"	"ZNF419"	"ZNF419"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1317"	"0.8195"	"TBXT"	"TBXT"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1318"	"0.8202"	"MESP1"	"MESP1"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1319"	"0.8208"	"ZFAT"	"ZFAT"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1320"	"0.8214"	"NFIC"	"NFIC"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1321"	"0.822"	"SIX2"	"SIX2"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1322"	"0.8227"	"RFX1"	"RFX1"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1323"	"0.8233"	"ZNF614"	"ZNF614"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1324"	"0.8239"	"ASCL1"	"ASCL1"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1325"	"0.8245"	"POU5F2"	"POU5F2"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1326"	"0.8251"	"PRMT3"	"PRMT3"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1327"	"0.8258"	"ZNF75A"	"ZNF75A"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1328"	"0.8264"	"ZNF485"	"ZNF485"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1329"	"0.827"	"GZF1"	"GZF1"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1330"	"0.8276"	"ZFP64"	"ZFP64"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1331"	"0.8283"	"ZNF263"	"ZNF263"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1332"	"0.8289"	"MYF6"	"MYF6"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1333"	"0.8295"	"LCOR"	"LCOR"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1334"	"0.8301"	"ZSCAN32"	"ZSCAN32"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1335"	"0.8307"	"ZNF585B"	"ZNF585B"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1336"	"0.8314"	"EMX2"	"EMX2"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1337"	"0.832"	"ZNF12"	"ZNF12"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1338"	"0.8326"	"ZNF497"	"ZNF497"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1339"	"0.8332"	"TP53"	"TP53"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1340"	"0.8339"	"LMX1A"	"LMX1A"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1341"	"0.8345"	"TIGD5"	"TIGD5"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"1342"	"0.8351"	"ZNF200"	"ZNF200"	"0"	"299"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
